surfaces		corrmask 7 observers						27	3								differs	
apparent	2378496.5	5	bary	true of date	ecliptic	1	69.2										expected-difference	errCode ours 0 theirs 3; outside one server's coverage (errCode 3)
apparent	2378496.5	6	bary	true of date	ecliptic	1	69.2										expected-difference	errCode ours 0 theirs 3; outside one server's coverage (errCode 3)
apparent	2378496.5	7	bary	true of date	ecliptic	1	69.2										expected-difference	errCode ours 0 theirs 3; outside one server's coverage (errCode 3)
apparent	2378496.5	8	bary	true of date	ecliptic	1	69.2										expected-difference	errCode ours 0 theirs 3; outside one server's coverage (errCode 3)
apparent	2378496.5	9	bary	true of date	ecliptic	1	69.2										expected-difference	errCode ours 0 theirs 3; outside one server's coverage (errCode 3)
apparent	2415020.5	10	bary	true of date	ecliptic	1	69.2	62.0430349099/-0.8429194293	62.0430361748/-0.8429182992			0.00610587268			0.290537044	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2415020.5	301	bary	true of date	ecliptic	1	69.2	99.9176607848/-0.0033870052	99.9176606863/-0.0033868891			5.483e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2415020.5	199	bary	true of date	ecliptic	1	69.2	200.7356304200/3.0825869804	200.7356303590/3.0825869790			2.194e-04			0.00232368935	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2415020.5	299	bary	true of date	ecliptic	1	69.2	343.6817969891/-3.3918360962	343.6817966477/-3.3918360338			0.001247478			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2415020.5	4	bary	true of date	ecliptic	1	69.2	286.6479177699/-1.5731999018	286.6479177203/-1.5731999930			3.737e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2415020.5	5	bary	true of date	ecliptic	1	69.2	234.5288082233/0.9245417594	234.5288082302/0.9245416297			4.675e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2415020.5	6	bary	true of date	ecliptic	1	69.2	266.5339110171/1.1036953767	266.5339109236/1.1036951490			8.859e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2415020.5	7	bary	true of date	ecliptic	1	69.2	248.6629221606/0.0659237033	248.6629221203/0.0659235958			4.134e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2415020.5	8	bary	true of date	ecliptic	1	69.2	85.6941456739/-1.2581620419	85.6941455425/-1.2581618534			8.274e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2415020.5	9	bary	true of date	ecliptic	1	69.2	75.7565491039/-9.5901266991	75.7565490284/-9.5901265625			5.600e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2442413.5	10	bary	true of date	ecliptic	1	69.2	182.1217191856/1.4310798281	182.1217361080/1.4310454092			0.138066073			0.743246341	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2442413.5	301	bary	true of date	ecliptic	1	69.2	100.1828534095/-0.0077048251	100.1828534696/-0.0077049126			3.825e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2442413.5	199	bary	true of date	ecliptic	1	69.2	303.2357992418/-6.7974924552	303.2357991652/-6.7974927200			9.918e-04			0.00224297629	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2442413.5	299	bary	true of date	ecliptic	1	69.2	311.5460495932/-2.7914789879	311.5460493925/-2.7914791981			0.00104545734			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2442413.5	4	bary	true of date	ecliptic	1	69.2	239.0958552056/-0.3126067328	239.0958552687/-0.3126068351			4.324e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2442413.5	5	bary	true of date	ecliptic	1	69.2	353.5090321202/-1.2505655550	353.5090321104/-1.2505655034			1.891e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2442413.5	6	bary	true of date	ecliptic	1	69.2	105.2411089169/-0.3566549631	105.2411088561/-0.3566549407			2.332e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2442413.5	7	bary	true of date	ecliptic	1	69.2	209.0440904999/0.5452423054	209.0440904064/0.5452423182			3.397e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2442413.5	8	bary	true of date	ecliptic	1	69.2	249.5176776735/1.5648589217	249.5176776035/1.5648588688			3.154e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2442413.5	9	bary	true of date	ecliptic	1	69.2	187.3129186102/16.7485618753	187.3129186269/16.7485617847			3.309e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2451545	10	bary	true of date	ecliptic	1	69.2	201.3889441939/1.5416467885	201.3889455418/1.5416380639			0.0317811041			0.269714444	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2451545	301	bary	true of date	ecliptic	1	69.2	100.9393612649/0.0259985151	100.9393613981/0.0259984920			4.869e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2451545	199	bary	true of date	ecliptic	1	69.2	253.0322361907/-2.9666481557	253.0322366658/-2.9666482960			0.00178135703			0.00204841991	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2451545	299	bary	true of date	ecliptic	1	69.2	182.7870657081/3.2483768604	182.7870658792/3.2483767572			7.183e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2451545	4	bary	true of date	ecliptic	1	69.2	359.3197629328/-1.4185298383	359.3197631013/-1.4185299494			7.266e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2451545	5	bary	true of date	ecliptic	1	69.2	36.3109046383/-1.1739836229	36.3109047609/-1.1739835864			4.605e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2451545	6	bary	true of date	ecliptic	1	69.2	45.7361843636/-2.3036915052	45.7361846681/-2.3036915716			0.00112113893			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2451545	7	bary	true of date	ecliptic	1	69.2	316.3935418149/-0.6843647512	316.3935419352/-0.6843647545			4.333e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2451545	8	bary	true of date	ecliptic	1	69.2	303.9097216869/0.2424319873	303.9097217792/0.2424319862			3.322e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2451545	9	bary	true of date	ecliptic	1	69.2	250.5300156679/11.1602509458	250.5300157412/11.1602510331			4.074e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2459001.5	10	bary	true of date	ecliptic	1	69.2	125.9920227645/0.3869180532	125.9920440350/0.3869174748			0.076600566			0.239102195	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2459001.5	301	bary	true of date	ecliptic	1	69.2	250.4429238537/0.0157771002	250.4429236373/0.0157772047			8.653e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2459001.5	199	bary	true of date	ecliptic	1	69.2	189.1609410326/4.3227528102	189.1609415653/4.3227527818			0.0019150828			0.00237777556	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2459001.5	299	bary	true of date	ecliptic	1	69.2	248.6685583359/0.4580495955	248.6685583127/0.4580495267			2.614e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2459001.5	4	bary	true of date	ecliptic	1	69.2	296.6162728773/-1.7100256986	296.6162727656/-1.7100254841			8.704e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2459001.5	5	bary	true of date	ecliptic	1	69.2	288.6535425148/-0.1809649557	288.6535423298/-0.1809648993			6.963e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2459001.5	6	bary	true of date	ecliptic	1	69.2	297.1102417009/-0.1427743779	297.1102416755/-0.1427742762			3.773e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2459001.5	7	bary	true of date	ecliptic	1	69.2	37.0164154815/-0.4657864017	37.0164153359/-0.4657864143			5.261e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2459001.5	8	bary	true of date	ecliptic	1	69.2	348.9257600394/-1.0624725041	348.9257599965/-1.0624724330			2.991e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2459001.5	9	bary	true of date	ecliptic	1	69.2	293.5059548660/-0.9039254908	293.5059547832/-0.9039254844			2.990e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2461299.5	10	bary	true of date	ecliptic	1	69.2	255.8984052568/1.0315016116	255.8984687724/1.0315127833			0.232129798			0.386738293	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2461299.5	301	bary	true of date	ecliptic	1	69.2	352.7283135755/-0.0080967046	352.7283136686/-0.0080966395			4.089e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2461299.5	199	bary	true of date	ecliptic	1	69.2	226.0722915405/0.3668121169	226.0722920164/0.3668123374			0.00188808578			0.00212824845	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2461299.5	299	bary	true of date	ecliptic	1	69.2	329.6554239797/-3.2350625659	329.6554242811/-3.2350624266			0.00119378552			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2461299.5	4	bary	true of date	ecliptic	1	69.2	78.1212645073/0.8849959486	78.1212643349/0.8849960536			7.267e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2461299.5	5	bary	true of date	ecliptic	1	69.2	130.3516344036/0.6441322109	130.3516343726/0.6441322759			2.591e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2461299.5	6	bary	true of date	ecliptic	1	69.2	10.6343972512/-2.4198866035	10.6343972938/-2.4198865739			1.867e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2461299.5	7	bary	true of date	ecliptic	1	69.2	62.8526645408/-0.1510697970	62.8526645917/-0.1510698408			2.416e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2461299.5	8	bary	true of date	ecliptic	1	69.2	2.9222886003/-1.3708372260	2.9222885852/-1.3708372388			7.114e-05			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2461299.5	9	bary	true of date	ecliptic	1	69.2	304.5060726480/-4.2190118543	304.5060727116/-4.2190118231			2.546e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2469807.5	10	bary	true of date	ecliptic	1	69.2	284.0879329456/0.2267723819	284.0879191375/0.2267728964			0.0497431866			0.597736898	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2469807.5	301	bary	true of date	ecliptic	1	69.2	100.5894941869/0.0094640114	100.5894942274/0.0094639853			1.735e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2469807.5	199	bary	true of date	ecliptic	1	69.2	124.7434146076/6.8584698883	124.7434146917/6.8584699360			3.463e-04			0.00300241735	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2469807.5	299	bary	true of date	ecliptic	1	69.2	281.9471121649/-1.4177696074	281.9471121952/-1.4177696723			2.578e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2469807.5	4	bary	true of date	ecliptic	1	69.2	198.8928343246/0.9578672203	198.8928342904/0.9578672269			1.253e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2469807.5	5	bary	true of date	ecliptic	1	69.2	117.8513180507/0.3771564705	117.8513180535/0.3771564479			8.205e-05			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2469807.5	6	bary	true of date	ecliptic	1	69.2	299.2083422837/-0.2225559214	299.2083422909/-0.2225558072			4.122e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2469807.5	7	bary	true of date	ecliptic	1	69.2	167.8435159117/0.7714151065	167.8435158911/0.7714150470			2.267e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2469807.5	8	bary	true of date	ecliptic	1	69.2	54.9806378045/-1.7227253205	54.9806377729/-1.7227253536			1.649e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2469807.5	9	bary	true of date	ecliptic	1	69.2	338.6992131171/-12.8507850427	338.6992131087/-12.8507850179			9.402e-05			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2488069.5	10	bary	true of date	ecliptic	1	69.2	8.3939197552/-1.7120926178	8.3939315735/-1.7120822484			0.0565870418			0.244062034	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2488069.5	301	bary	true of date	ecliptic	1	69.2	100.2315686562/-0.0120388794	100.2315688645/-0.0120388174			7.824e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2488069.5	199	bary	true of date	ecliptic	1	69.2	306.1966373295/-6.7638163134	306.1966378672/-6.7638161461			0.00201445334			0.00221352826	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2488069.5	299	bary	true of date	ecliptic	1	69.2	19.5956550078/-2.8632445463	19.5956552436/-2.8632445000			8.642e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2488069.5	4	bary	true of date	ecliptic	1	69.2	67.2947572477/0.5371983015	67.2947576333/0.5371983568			0.00140211105			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2488069.5	5	bary	true of date	ecliptic	1	69.2	190.9956664921/1.2981925568	190.9956667935/1.2981925191			0.00109349201			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2488069.5	6	bary	true of date	ecliptic	1	69.2	199.9992499049/2.4752055231	199.9992499722/2.4752055337			2.450e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2488069.5	7	bary	true of date	ecliptic	1	69.2	20.5360393158/-0.6252775539	20.5360395025/-0.6252775838			6.805e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2488069.5	8	bary	true of date	ecliptic	1	69.2	165.5686956572/0.9508888842	165.5686959212/0.9508888431			9.619e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2488069.5	9	bary	true of date	ecliptic	1	69.2	33.5131741501/-16.7899123495	33.5131743100/-16.7899123084			5.706e-04			0.002	2	agree	no anchor: Horizons' apparent place carries frame offsets
apparent	2378496.5	10	jupiter	true of date	ecliptic	5	69.2										expected-difference	errCode ours 0 theirs 3; outside one server's coverage (errCode 3)
apparent	2378496.5	301	jupiter	true of date	ecliptic	5	69.2										expected-difference	errCode ours 0 theirs 3; outside one server's coverage (errCode 3)
apparent	2378496.5	199	jupiter	true of date	ecliptic	5	69.2										expected-difference	errCode ours 0 theirs 3; outside one server's coverage (errCode 3)
apparent	2378496.5	299	jupiter	true of date	ecliptic	5	69.2										expected-difference	errCode ours 0 theirs 3; outside one server's coverage (errCode 3)
